npc5_3,question2,,Can you tell me more about ancestry?,Ribbit
npc5_3_1,,,"Every frog has memories of its ancestry, passed down through the generations in their genetic code.",Ribbit
npc5_3_2,,,"If you take a common green and increase its size into a vast mudluker in one cycle, the resulting frog would recall this previous common green 'ancestor'.",Ribbit
npc5_3_3,,,"The reflection pools can read these ancestor memories, up to 6 ancestors past! We have only really just recently started to be able to understand how they work.",Ribbit
npc5_4,question3,,Can I help you with anything?,Ribbit
npc5_4_1,,,"Ah, you are very kind, but you have definitely got plenty to be getting on with for the time being!",Ribbit
npc5_4_2,,,"Once we get over to the central junction I will have even more tasks for you to be getting on with, so perhaps enjoy the silence while you can aha!",Ribbit
npc5_5,question4,,Eaten any nice bugs recently?,Ribbit
npc5_5_1,,,I have to admit I was practically living off the pink darners in the central region - they only come out at sunrise but they are one of the sweetest things I've eaten.,Ribbit
npc5_5_2,,,"I tried some of the local skaters here in the evening but they're definitely, how should I put it... an acquired taste! Not for me that's for certain!",Ribbit
npc5_6_1,intro2,,"Ah excellent work {{NAME}}, sorry I didn't wait for you, I was eager to get back up here!",Ribbit
npc5_6_2,,,"This is the Pondmother's Pool, a special place that connects her to both the waking and dreaming world, and in turn all the other pools you use.",Ribbit
npc5_6_3,,,"To open this pool, you'll first need to break the seal that's in place during hibernation. This will let you raise a path to access the doorway you can see across the water.",Ribbit
npc5_6_4,,,"There are three seals that you'll need to recover, one in Kindergarten, one in the Residential District, and one in Climate Control.",Ribbit
npc5_6_5,,,"Ribbert, our mycologist, is over in Kindergarten. They're trying to clear the algae that's overgrown the region.",Ribbit
npc5_6_6,,,"Kroaka, our engineer, is over in the Residential District. Apparently there's been a lot of flooding that needs to be sorted out first.",Ribbit
npc5_6_7,,,"I haven't gone to Climate Control myself, it's a bit too chilly for my tastes, but I'd say a good place to start would be the caretaker's building near the control core.",Ribbit
npc5_6_8,give quest,,"It doesn't really matter what seal you get first, I'd recommend meeting Ribbert in Kindergarten first though to ease you into things if it's all still a bit much!",Ribbit
npc5_7,question2 alt.,,What needs to be done again?,Ribbit
npc5_7_1,,,"Yes, apologies - there's a lot to cover!",Ribbit
npc5_7_2,,,"We need to get the Pondmother back into the waking world so she can respawn all of the survivors, but to do that you need to open her pool behind me.",Ribbit
npc5_7_3,,,However first you'll need to break the seal to raise the platform to grant you access it.,Ribbit
npc5_7_4,,,"There are 3 seals around the pond, 1 for each of the main regions - Kindergarten, Residential, and Climate Control.",Ribbit
npc5_7_5,,,Personally I think heading to Kindergarten and meeting Ribbert would be a good start if you want to ease into things gently.,Ribbit
npc5_7_6,,,I've put some notes down in your guidebook to help you.,Ribbit
npc5_8,question3 alt.,,Can I help you with anything?,Ribbit
npc5_8_1,,,"Ah you are very kind, but you definitely have your work cut out getting hold of those three seals!",Ribbit
npc5_8_2,,,"From what I gather it's a very old failsafe, so they're not exactly going to be in easy to reach places.",Ribbit
npc5_8_3,,,"Ribbert and Kroaka might have some ideas of where it might be in their respective regions, as they've been exploring the last few days.",Ribbit
npc5_8_4,,,"As for climate control you might have to check out the caretaker's building, see if anyone left any notes behind!",Ribbit
npc5_9,quest prompt,,I found all 3 seals!,Ribbit
npc5_9_1,,,Ah {{NAME}} - you continue to astound me!,Ribbit
npc5_9_2,,,"This is excellent work, and we're one step closer now to getting everything back to normal.",Ribbit
npc5_9_3,,,We should be able to use the system override to break the seal on the Pondmother's pool now.,Ribbit
npc5_9_4,,,I believe the machine should be somewhere near the Hibernation Center? It's not often needed so presumably it's a little bit out of the way.,Ribbit
npc5_9_5,,,Try having a look around there within the torporeal and see what you can determine.,Ribbit
npc5_10,quest prompt,,I can't get to the override...,Ribbit
npc5_10_1,,,"Oh dear, that is not good news. What seems to be the problem?",Ribbit
npc5_10_2,,,"How peculiar, I can't say I've heard about this black substance before. I'm loathe to admit it, but we're reaching the limits of my own knowledge on pool management.",Ribbit
npc5_10_3,,,There is one place where I imagine you can get the answers we need - the memory works.,Ribbit
npc5_10_4,,,It's a special research area set up by Dumeril to work on anything and everything related to the torporeal and our collective memories.,Ribbit
npc5_10_5,,,"I did manage to procure a key to the access tunnel, but it was still flooded when I last looked.",Ribbit
npc5_10_6,,,"However I do not imagine that will be a problem for you anymore now will it! Take the key and have a look around the area, perhaps you'll find some answers.",Ribbit
npc5_10_7,,,"There should be some central dream research building, which would make a good starting point. However the work there was top secret, so your guess is as good as mine!",Ribbit
npc5_11,,,"Oh Mudborne, there you are! You'd been gone a while, I was starting to get quite worried!",Ribbit
npc5_11_1,,,"Did you have any luck searching the Memory Works? Did you find any useful information, perhaps a survivor or two?",Ribbit
npc5_11_2,,,"No? Well, that is a awful shame, I would have expected there to be something at least.",Ribbit
npc5_11_3,,,"I'm not sure what to suggest now, perhaps we'll just have to accept that this pond is sadly lost...",Ribbit
npc5_12,,,"What... how on earth... oh! Mudborne! Excellent work! Yes, this is exactly what we wanted to achieve!",Ribbit
npc5_12_1,,,"You managed to use the seals to open the central platform, yes? Just as I knew they would.",Ribbit
npc5_12_2,,,"Regrettably it seems that the pool itself has its own genetic lock, and a 6 ancestor lock at that!",Ribbit
npc5_12_3,,,I've never seen something so complex in all my years... I fear this may be impossible even for your talents.,Ribbit
npc5_12_4,,,"Perhaps it's time to call it a day here, I think we've done all we can but sadly this pond seems to be lost...",Ribbit
npc6_name,"not native, they are a bird, slightly odd sounding, short sentances",,Chauna,Ribbit
npc6_tooltip,,,Yes? Hello.,Ribbit
npc6_greeting1,"greeting, {{NAME}} is a merge field keep as written",,Hello one born of mud.,Ribbit
npc6_greeting2,def. dialogue,,"You would like to see the nice things, yes?",Ribbit
npc6_action1,option 1,,I'd like to trade,Ribbit
npc6_action2,option 2,,I have some questions,Ribbit
npc6_1_1,intro,,"Ah. Hello. You are the one born from mud, yes?",Ribbit
npc6_1_2,,,The name I have is Chauna.  What is the one you have?,Ribbit
npc6_1_3,,,{{NAME}}? That is a nice name to have.,Ribbit
npc6_1_4,,,"I collect many things. Things that I can give to you, if you would like.",Ribbit
npc6_1_5,,,"You give me frogs, yes? The ones you make of mud. Then you can have the nice things.",Ribbit
npc6_2,question 1 who are you,,Who are you?,Ribbit
npc6_2_1,,,The name that I have is Chauna.,Ribbit
npc6_2_2,,,I collect many of the things that can be found around these old ponds.,Ribbit
npc6_2_3,,,"So many nice things to find, you have seen some of them, yes?",Ribbit
npc6_2_4,,,"We can share what we find, if you would like. I would like this.",Ribbit
npc6_3,question 2 what doing here,,What are you doing here?,Ribbit
npc6_3_1,,,The scientist brought me here. He gave me important jobs to do.,Ribbit
npc6_3_2,,,I keep watch on things while great one is away. I collect the old things that you small frogs cannot reach. ,Ribbit
npc6_3_3,,,I make the things that I find work again. Many things not working.,Ribbit
npc6_3_4,,,Then I can trade for these things. If you have nice things to trade.,Ribbit
npc6_3_5,,,"You give me frogs, yes? The ones you make of mud. Then you can have the things that I have.",Ribbit
npc6_4,question 3 can i help,,Can I help you with anything?,Ribbit
npc6_4_1,,,"Many things I collect. Some things nicer than others, much much nicer things.",Ribbit
npc6_4_2,,,"You might find such things, shiny things. You bring them to me, yes?",Ribbit
npc6_4_3,,,In return I show you more of what I collect. Many nice things.,Ribbit
npc6_5,question 4 any bugs?,,Eaten any nice bugs recently?,Ribbit
npc6_5_1,,,"I do not eat these things. They are too small, and taste not good.",Ribbit
npc6_5_2,,,"The blue shapes in the water, those are my eatings. Too big for frogs.",Ribbit
npc6_6,"shiny thing 1, pocket predictor",,I found a shiny thing!,Ribbit
npc6_6_1,,,"This I like very much. I take this, yes?",Ribbit
npc6_6_2,,,"For you, I show you something nice, something I do not show all frogs.",Ribbit
npc6_6_3,,,"A special thing, small in your pocket. Help you plan things.",Ribbit
npc6_7,"shiny thing 2, pocket projector",,I found a shiny thing!,Ribbit
npc6_7_1,,,"This I like very much. I take this from you, yes?",Ribbit
npc6_7_2,,,"In return, I show something nice from what I have collected.",Ribbit
npc6_7_3,,,"A special thing, you can carry anywhere. A thing for calculating.",Ribbit
npc6_8,"shiny thing 3, pocket progenitor",,I found a shiny thing!,Ribbit
npc6_8_1,,,"This I like very much. I have this, yes?",Ribbit
npc6_8_2,,,"For you, I show something secret. Something nice that I have collected.",Ribbit
npc6_8_3,,,"A special thing, that goes where you go. Help you see past things.",Ribbit
npc6_9,"shiny thing 4, post-it notes",,I found a shiny thing!,Ribbit
npc6_9_1,,,"This I like very much. I have this from you, yes?",Ribbit
npc6_9_2,,,"For you, I show something nice, something special that I collect.",Ribbit
npc6_9_3,,,"A special thing, to take your thoughts with you. This will help you, yes?",Ribbit
npc6_10,"shiny thing 5, bird flute",,I found a shiny thing!,Ribbit
npc6_10_1,,,"This I like very much. I take this, yes?",Ribbit
npc6_10_2,,,You have brought so many nice things. So many shiny things.,Ribbit
npc6_10_3,,,For this I am very thankful. I show you one special thing that I do not show other frogs.,Ribbit
npc6_10_4,,,Use this thing and I will come for you. I can take you where you need to be.,Ribbit
npc6_10_5,,,"We are friends, yes? We are a special thing.",Ribbit
npc6_11,question 3 can i help all done,,Can I help you with anything?,Ribbit
npc6_11_1,,,"I have no more things to show you, you have seen them all.",Ribbit
npc6_11_2,,,So many nice things that you find for me. I am pleased.,Ribbit
npc6_11_3,,,I am thankful for all of your kindness.,Ribbit
npc7_name,"formal, scientist, technical with hyphens",,Dumeril,Ribbit
npc7_tooltip,,,"Ah, hello Mudborne!",Ribbit
npc7_greeting1,"greeting, {{NAME}} is a merge field keep as written",,"Ah, hello {{NAME}}!",Ribbit
npc7_greeting2,def. dialogue,,How are you getting on?,Ribbit
npc7_action1,option 1,,I'd like to trade,Ribbit
npc7_action2,option 2,,I have some questions,Ribbit
npc7_1_1,intro,,"Ah, hello Mudborne! You have no idea how pleased I am to see you.",Ribbit
npc7_1_2,,,I've been trapped here since the storm hit - the hibernator I used was faulty and my waking body was lost.,Ribbit
npc7_1_3,,,"Luckily I was still able to arrive here in the dream, but I'll need the Pondmother to respawn me a new body if I am to get out of here.",Ribbit
npc7_1_4,,,I hope you've been able to make some good progress with the restoration? Have the rescue team been helpful? What have you done so far?,Ribbit
npc7_1_5,,,"What?! The seals! No, no, no, that can't be right... who told you to do this?",Ribbit
npc7_1_6,,,The historian told you this? That's not... oh dear this is not good!,Ribbit
npc7_1_7,,,"Those seals are part of an old failsafe, designed to seal IN the Pondmother, not to save her!",Ribbit
npc7_1_8,,,Activating them would prevent her and all the hibernators here from ever returning to either of the dimensions - they would be lost forever.,Ribbit
npc7_1_9,,,"This is not good. We need to find out what Dendro is up to, and why he's trying to seal us all in.",Ribbit
npc7_1_10,,,"First things first, do not tell anyone that you've found me, let alone talked to me.",Ribbit
npc7_1_11,,,"Secondly, I can't go much further than where I arrived in the dream here, so I'll need your help.",Ribbit
npc7_1_12,give quest,,"Get to the Defragmentation lab and I'll show you how you can clear fragmented memories, then we can start looking into things properly.",Ribbit
npc7_2,talk 1 part 1,,What do we need to do now?,Ribbit
npc7_2_1,,,So first off we need to find out what Dendro is up to.,Ribbit
npc7_2_2,,,"Those seals are part of an old failsafe - designed to seal IN the Pondmother, not save her!",Ribbit
npc7_2_3,,,"Activating them would prevent her and all the hibernators here from ever returning to either of the dimensions, they would be lost forever.",Ribbit
npc7_2_4,,,"Dendro shouldn't know about the seals, they're one of the many secret projects we've been working on here. I have no idea how they managed to find out about them.",Ribbit
